vacina_dataaplicacao,estab_municipio,1dose,2dose,doseU
2021-06-28,GUAPIMIRIM,301,90,0
2021-06-28,IGUABA GRANDE,474,2,0
2021-06-28,ITABORAI,15,0,0
2021-06-28,ITAGUAI,837,0,0
2021-06-28,ITALVA,204,0,0
2021-06-28,ITAOCARA,163,4,0
2021-06-28,ITAPERUNA,435,97,0
2021-06-28,JAPERI,210,8,0
2021-06-28,LAJE DO MURIAE,21,0,0
2021-06-28,MACAE,2,1,0
2021-06-28,MACUCO,99,0,0
2021-06-28,MAGE,1360,990,0
2021-06-28,MANGARATIBA,325,8,5
2021-06-28,MESQUITA,1392,8,0
2021-06-28,MIGUEL PEREIRA,589,1,0
2021-06-28,MIRACEMA,134,10,126
2021-06-28,NILOPOLIS,511,6,0
2021-06-28,NITEROI,1229,33,887
2021-06-28,NOVA FRIBURGO,461,0,0
2021-06-28,NOVA IGUACU,163,62,0
2021-06-28,PATY DO ALFERES,69,20,0
2021-06-28,PETROPOLIS,943,12,0
2021-06-28,PINHEIRAL,179,134,150
2021-06-28,PIRAI,110,0,0
2021-06-28,PORCIUNCULA,302,0,0
2021-06-28,PORTO REAL,201,8,0
2021-06-28,QUATIS,48,10,104
2021-06-28,RIO BONITO,226,4,0
2021-06-28,RIO CLARO,90,26,0
2021-06-28,RIO DAS OSTRAS,454,2,0
2021-06-28,RIO DE JANEIRO,20544,755,21841
2021-06-28,SANTO ANTONIO DE PADUA,116,1,0
2021-06-28,SAO FIDELIS,30,0,0
2021-06-28,SAO FRANCISCO DE ITABAPOANA,217,0,0
2021-06-28,SAO GONCALO,10916,50,4526
2021-06-28,SAO JOAO DA BARRA,109,0,0
2021-06-28,SAO JOAO DE MERITI,2032,683,0
2021-06-28,SAO JOSE DE UBA,80,0,0
2021-06-28,SAO JOSE DO VALE DO RIO PRETO,45,8,0
2021-06-28,SAO PEDRO DA ALDEIA,93,0,0
2021-06-28,SAO SEBASTIAO DO ALTO,14,0,0
2021-06-28,SAPUCAIA,2,6,0
2021-06-28,SEROPEDICA,240,8,0
2021-06-28,SILVA JARDIM,246,1,0
2021-06-28,SUMIDOURO,190,2,0
2021-06-28,TANGUA,231,0,0
2021-06-28,TERESOPOLIS,1456,80,406
2021-06-28,TRAJANO DE MORAES,13,1,0
2021-06-28,TRES RIOS,108,0,0
2021-06-28,VASSOURAS,263,2,178
2021-06-28,VOLTA REDONDA,4406,110,1462
2021-06-29,ANGRA DOS REIS,963,68,0
2021-06-29,APERIBE,89,0,0
2021-06-29,AREAL,250,0,0
2021-06-29,ARMACAO DOS BUZIOS,0,1,0
2021-06-29,ARRAIAL DO CABO,120,6,11
2021-06-29,BARRA DO PIRAI,146,9,0
2021-06-29,BARRA MANSA,178,38,0
2021-06-29,BELFORD ROXO,1817,83,0
2021-06-29,BOM JARDIM,137,4,46
2021-06-29,BOM JESUS DO ITABAPOANA,371,5,0
2021-06-29,CABO FRIO,1665,42,866
2021-06-29,CACHOEIRAS DE MACACU,36,0,124
2021-06-29,CAMPOS DOS GOYTACAZES,1040,600,157
2021-06-29,CANTAGALO,349,0,131
2021-06-29,CARAPEBUS,57,0,40
2021-06-29,CARDOSO MOREIRA,245,1,0
2021-06-29,CARMO,236,0,2
2021-06-29,CASIMIRO DE ABREU,198,55,81
2021-06-29,CONCEICAO DE MACABU,168,3,172
2021-06-29,CORDEIRO,117,0,170
2021-06-29,DUQUE DE CAXIAS,1289,547,3751
2021-06-29,ENGENHEIRO PAULO DE FRONTIN,91,20,10
2021-06-29,GUAPIMIRIM,234,22,0
2021-06-29,IGUABA GRANDE,271,4,0
2021-06-29,ITABORAI,4,0,11
2021-06-29,ITAGUAI,938,8,0
2021-06-29,ITALVA,49,0,0
2021-06-29,ITAOCARA,36,0,0
2021-06-29,ITAPERUNA,973,0,12
2021-06-29,JAPERI,138,20,0
2021-06-29,MACUCO,81,1,0
2021-06-29,MAGE,1115,103,2
2021-06-29,MANGARATIBA,36,0,0
2021-06-29,MESQUITA,1199,13,0
2021-06-29,MIGUEL PEREIRA,1,7,0
2021-06-29,MIRACEMA,164,16,10
2021-06-29,NILOPOLIS,443,5,0
2021-06-29,NITEROI,1063,14,1250
2021-06-29,NOVA FRIBURGO,261,22,0
2021-06-29,NOVA IGUACU,564,169,0
2021-06-29,PARATY,1,0,0
2021-06-29,PATY DO ALFERES,306,1,0
2021-06-29,PINHEIRAL,164,83,60
2021-06-29,PIRAI,153,0,52
2021-06-29,PORCIUNCULA,472,0,0
2021-06-29,PORTO REAL,177,9,0
2021-06-29,RESENDE,780,6,0
2021-06-29,RIO BONITO,459,8,0
2021-06-29,RIO CLARO,425,3,0
2021-06-29,RIO DAS FLORES,74,4,0
2021-06-29,RIO DAS OSTRAS,1408,0,0
2021-06-29,RIO DE JANEIRO,39793,552,3528
2021-06-29,SANTA MARIA MADALENA,180,1,0
2021-06-29,SANTO ANTONIO DE PADUA,139,1,0
2021-06-29,SAO FIDELIS,134,0,114
2021-06-29,SAO FRANCISCO DE ITABAPOANA,120,11,0
2021-06-29,SAO GONCALO,11176,41,84
2021-06-29,SAO JOAO DA BARRA,65,0,0
2021-06-29,SAO JOAO DE MERITI,1595,28,0
2021-06-29,SAO JOSE DE UBA,28,1,0
2021-06-29,SAO JOSE DO VALE DO RIO PRETO,33,2,0
2021-06-29,SAO PEDRO DA ALDEIA,22,0,0
2021-06-29,SAO SEBASTIAO DO ALTO,88,1,0
2021-06-29,SAPUCAIA,200,9,36
2021-06-29,SEROPEDICA,523,10,0
2021-06-29,SILVA JARDIM,447,1,0
2021-06-29,SUMIDOURO,76,6,111
2021-06-29,TANGUA,162,0,0
2021-06-29,TERESOPOLIS,13,15,316
2021-06-29,TRAJANO DE MORAES,124,1,0
2021-06-29,TRES RIOS,170,13,0
2021-06-29,VALENCA,1,0,0
2021-06-29,VASSOURAS,0,2,1
2021-06-29,VOLTA REDONDA,1306,34,493
2021-06-30,ANGRA DOS REIS,2072,137,0
2021-06-30,APERIBE,69,0,0
2021-06-30,AREAL,98,13,0
2021-06-30,ARMACAO DOS BUZIOS,0,2,0
2021-06-30,ARRAIAL DO CABO,108,1,22
2021-06-30,BARRA DO PIRAI,259,0,5
2021-06-30,BARRA MANSA,103,12,0
2021-06-30,BELFORD ROXO,1634,50,0
2021-06-30,BOM JARDIM,0,73,141
2021-06-30,BOM JESUS DO ITABAPOANA,133,5,279
2021-06-30,CABO FRIO,1292,10,361
2021-06-30,CACHOEIRAS DE MACACU,86,0,104
2021-06-30,CAMBUCI,83,0,50
2021-06-30,CAMPOS DOS GOYTACAZES,1277,362,20
2021-06-30,CANTAGALO,3,0,0
2021-06-30,CARAPEBUS,17,0,17
2021-06-30,CARDOSO MOREIRA,33,0,0
2021-06-30,CARMO,260,13,99
2021-06-30,CASIMIRO DE ABREU,250,13,48
2021-06-30,CONCEICAO DE MACABU,277,3,6
2021-06-30,DUQUE DE CAXIAS,412,207,291
2021-06-30,ENGENHEIRO PAULO DE FRONTIN,69,65,0
2021-06-30,GUAPIMIRIM,294,15,0
2021-06-30,IGUABA GRANDE,103,0,249
2021-06-30,ITABORAI,0,0,4
2021-06-30,ITAGUAI,818,11,88
2021-06-30,ITALVA,33,0,0
2021-06-30,ITAOCARA,28,2,3
2021-06-30,ITAPERUNA,1194,36,0
2021-06-30,JAPERI,42,5,0
2021-06-30,MACAE,7,0,0
2021-06-30,MACUCO,103,1,0
2021-06-30,MAGE,922,31,0
2021-06-30,MANGARATIBA,250,28,0
2021-06-30,MESQUITA,318,6,813
2021-06-30,MIGUEL PEREIRA,92,11,0
2021-06-30,MIRACEMA,49,0,0
2021-06-30,NILOPOLIS,393,321,0
2021-06-30,NITEROI,2727,1724,664
2021-06-30,NOVA FRIBURGO,1,827,0
2021-06-30,NOVA IGUACU,193,52,0
2021-06-30,PATY DO ALFERES,24,30,0
2021-06-30,PETROPOLIS,5,0,0
2021-06-30,PINHEIRAL,56,89,2
2021-06-30,PIRAI,261,0,0
2021-06-30,PORCIUNCULA,11,0,0
2021-06-30,PORTO REAL,20,3,0
2021-06-30,QUATIS,144,4,0
2021-06-30,RESENDE,532,12,0
2021-06-30,RIO BONITO,453,115,0
2021-06-30,RIO CLARO,81,17,90
2021-06-30,RIO DAS FLORES,108,0,0
2021-06-30,RIO DAS OSTRAS,787,0,0
2021-06-30,RIO DE JANEIRO,43467,929,267
2021-06-30,SANTA MARIA MADALENA,51,7,0
2021-06-30,SANTO ANTONIO DE PADUA,122,4,0
2021-06-30,SAO FIDELIS,323,1,54
2021-06-30,SAO FRANCISCO DE ITABAPOANA,0,76,0
2021-06-30,SAO GONCALO,11006,25,19
2021-06-30,SAO JOAO DA BARRA,111,1,53
2021-06-30,SAO JOAO DE MERITI,1826,12,0
2021-06-30,SAO JOSE DE UBA,19,0,0
2021-06-30,SAO JOSE DO VALE DO RIO PRETO,174,15,0
2021-06-30,SAO PEDRO DA ALDEIA,2,0,0
2021-06-30,SAO SEBASTIAO DO ALTO,58,0,0
2021-06-30,SAPUCAIA,25,30,0
2021-06-30,SAQUAREMA,6,2,0
2021-06-30,SEROPEDICA,480,4,0
2021-06-30,SILVA JARDIM,62,0,0
2021-06-30,SUMIDOURO,36,4,16
2021-06-30,TANGUA,260,0,0
2021-06-30,TERESOPOLIS,1,0,0
2021-06-30,TRAJANO DE MORAES,162,1,0
2021-06-30,TRES RIOS,1,0,0
2021-06-30,VASSOURAS,1,1,13
2021-06-30,VOLTA REDONDA,228,172,11
2021-07-01,ANGRA DOS REIS,998,435,0
2021-07-01,APERIBE,90,10,0
2021-07-01,AREAL,128,3,0
2021-07-01,ARMACAO DOS BUZIOS,9,11,0
2021-07-01,ARRAIAL DO CABO,22,2,0
2021-07-01,BARRA DO PIRAI,504,0,26
2021-07-01,BARRA MANSA,270,8,1
2021-07-01,BELFORD ROXO,1278,28,0
2021-07-01,BOM JARDIM,129,0,10
2021-07-01,BOM JESUS DO ITABAPOANA,34,9,1
2021-07-01,CABO FRIO,1733,19,124
2021-07-01,CACHOEIRAS DE MACACU,55,1,132
2021-07-01,CAMPOS DOS GOYTACAZES,571,438,93
2021-07-01,CANTAGALO,205,1,46
2021-07-01,CARAPEBUS,32,0,12
2021-07-01,CARDOSO MOREIRA,394,1,0
2021-07-01,CARMO,31,0,3
2021-07-01,CASIMIRO DE ABREU,205,5,6
2021-07-01,CONCEICAO DE MACABU,230,4,0
2021-07-01,CORDEIRO,94,28,0
2021-07-01,DUQUE DE CAXIAS,333,152,156
2021-07-01,ENGENHEIRO PAULO DE FRONTIN,68,20,0
2021-07-01,GUAPIMIRIM,368,13,6
2021-07-01,IGUABA GRANDE,12,1,11
2021-07-01,ITAGUAI,468,11,234
2021-07-01,ITALVA,196,0,0
2021-07-01,ITAPERUNA,1147,56,277
2021-07-01,JAPERI,252,12,0
2021-07-01,MACAE,3,1,0
2021-07-01,MACUCO,108,0,0
2021-07-01,MAGE,356,70,139
2021-07-01,MANGARATIBA,410,0,0
2021-07-01,MESQUITA,349,12,529
2021-07-01,MIGUEL PEREIRA,160,1,22
2021-07-01,MIRACEMA,0,29,0
2021-07-01,NILOPOLIS,519,240,0
2021-07-01,NITEROI,4170,139,0
2021-07-01,NOVA FRIBURGO,3,66,0
2021-07-01,NOVA IGUACU,135,87,497
2021-07-01,PARACAMBI,0,1,0
2021-07-01,PARAIBA DO SUL,0,1,0
2021-07-01,PATY DO ALFERES,67,0,0
2021-07-01,PETROPOLIS,1535,12,15
2021-07-01,PINHEIRAL,90,49,8
2021-07-01,PIRAI,378,0,0
2021-07-01,PORTO REAL,21,0,46
2021-07-01,QUEIMADOS,1,0,0
2021-07-01,QUISSAMA,0,31,0
2021-07-01,RESENDE,462,1,25
2021-07-01,RIO BONITO,233,10,0
2021-07-01,RIO CLARO,22,85,24
2021-07-01,RIO DAS FLORES,0,0,73
2021-07-01,RIO DAS OSTRAS,534,16,0
2021-07-01,RIO DE JANEIRO,43340,1803,24
2021-07-01,SANTA MARIA MADALENA,24,0,0
2021-07-01,SANTO ANTONIO DE PADUA,145,1,0
2021-07-01,SAO FIDELIS,15,0,0
2021-07-01,SAO FRANCISCO DE ITABAPOANA,109,0,0
2021-07-01,SAO GONCALO,7020,28,7
2021-07-01,SAO JOAO DA BARRA,229,1,55
2021-07-01,SAO JOAO DE MERITI,1727,35,1
2021-07-01,SAO JOSE DO VALE DO RIO PRETO,111,0,0
2021-07-01,SAO PEDRO DA ALDEIA,414,0,0
2021-07-01,SAO SEBASTIAO DO ALTO,9,1,0
2021-07-01,SAPUCAIA,48,0,1
2021-07-01,SAQUAREMA,0,3,0
2021-07-01,SEROPEDICA,388,2,0
2021-07-01,SILVA JARDIM,300,8,115
2021-07-01,SUMIDOURO,31,4,0
2021-07-01,TANGUA,312,0,0
2021-07-01,TERESOPOLIS,1,0,0
2021-07-01,TRAJANO DE MORAES,158,2,22
2021-07-01,TRES RIOS,99,0,0
2021-07-01,VASSOURAS,0,0,15
2021-07-01,VOLTA REDONDA,1010,149,24
2021-07-02,ANGRA DOS REIS,1018,422,0
2021-07-02,AREAL,89,0,0
2021-07-02,ARRAIAL DO CABO,23,0,0
2021-07-02,BARRA DO PIRAI,393,0,5
2021-07-02,BARRA MANSA,16,0,0
2021-07-02,BELFORD ROXO,1471,24,1
2021-07-02,BOM JARDIM,7,2,0
2021-07-02,BOM JESUS DO ITABAPOANA,264,4,0
2021-07-02,CABO FRIO,1836,10,109
2021-07-02,CACHOEIRAS DE MACACU,124,0,90
2021-07-02,CAMBUCI,2,0,0
2021-07-02,CAMPOS DOS GOYTACAZES,734,296,88
2021-07-02,CANTAGALO,8,0,0
2021-07-02,CARAPEBUS,24,0,0
2021-07-02,CASIMIRO DE ABREU,146,2,45
2021-07-02,CONCEICAO DE MACABU,90,1,0
2021-07-02,CORDEIRO,0,3,0
2021-07-02,DUQUE DE CAXIAS,392,1887,82
2021-07-02,ENGENHEIRO PAULO DE FRONTIN,55,2,0
2021-07-02,GUAPIMIRIM,1,1,246
2021-07-02,IGUABA GRANDE,21,11,7
2021-07-02,ITAGUAI,577,4,168
2021-07-02,ITALVA,101,35,0
2021-07-02,ITAOCARA,1,3,0
2021-07-02,ITAPERUNA,646,205,140
2021-07-02,JAPERI,80,0,0
2021-07-02,MACAE,4,0,0
2021-07-02,MACUCO,19,0,0
2021-07-02,MAGE,345,22,888
2021-07-02,MANGARATIBA,164,1,0
2021-07-02,MENDES,0,30,0
2021-07-02,MESQUITA,815,21,0
2021-07-02,MIGUEL PEREIRA,213,0,65
2021-07-02,MIRACEMA,0,10,0
2021-07-02,NILOPOLIS,446,118,0
2021-07-02,NITEROI,2752,118,1
2021-07-02,NOVA FRIBURGO,0,13,0
2021-07-02,NOVA IGUACU,297,31,0
2021-07-02,PARAIBA DO SUL,0,1,0
2021-07-02,PINHEIRAL,153,35,0
2021-07-02,PORTO REAL,10,0,0
2021-07-02,QUEIMADOS,128,1,0
2021-07-02,RESENDE,2,203,492
2021-07-02,RIO BONITO,341,10,0
2021-07-02,RIO CLARO,81,22,0
2021-07-02,RIO DAS FLORES,13,0,0
2021-07-02,RIO DAS OSTRAS,405,3,0
2021-07-02,RIO DE JANEIRO,36645,20080,4
2021-07-02,SANTA MARIA MADALENA,1,0,0
2021-07-02,SANTO ANTONIO DE PADUA,9,2,0
2021-07-02,SAO FIDELIS,12,0,0
2021-07-02,SAO FRANCISCO DE ITABAPOANA,156,1,0
2021-07-02,SAO GONCALO,9963,33,10
2021-07-02,SAO JOAO DA BARRA,76,9,112
2021-07-02,SAO JOAO DE MERITI,1283,12,0
2021-07-02,SAO PEDRO DA ALDEIA,164,1,0
2021-07-02,SAO SEBASTIAO DO ALTO,5,0,0
2021-07-02,SAPUCAIA,36,0,0
2021-07-02,SAQUAREMA,171,0,0
2021-07-02,SEROPEDICA,378,1,0
2021-07-02,SILVA JARDIM,8,61,0
2021-07-02,SUMIDOURO,0,6,0
2021-07-02,TANGUA,154,0,146
2021-07-02,TRAJANO DE MORAES,35,0,0
2021-07-02,TRES RIOS,398,0,0
2021-07-02,VASSOURAS,3,5,0
2021-07-02,VOLTA REDONDA,6041,82,10
2021-07-03,ANGRA DOS REIS,3170,4,0
2021-07-03,ARRAIAL DO CABO,71,25,0
2021-07-03,BARRA DO PIRAI,176,0,0
2021-07-03,BARRA MANSA,37,1,0
2021-07-03,BELFORD ROXO,1171,33,0
2021-07-03,BOM JESUS DO ITABAPOANA,271,32,0
2021-07-03,CACHOEIRAS DE MACACU,428,85,0
2021-07-03,CARMO,3,95,0
2021-07-03,CASIMIRO DE ABREU,4,0,0
2021-07-03,COMENDADOR LEVY GASPARIAN,37,0,0
2021-07-03,CONCEICAO DE MACABU,23,3,0
2021-07-03,DUQUE DE CAXIAS,8740,648,47
2021-07-03,ITAGUAI,0,1,1
2021-07-03,JAPERI,1,0,0
2021-07-03,MACAE,0,0,11
2021-07-03,MAGE,59,0,352
2021-07-03,MESQUITA,741,67,0
2021-07-03,NILOPOLIS,367,59,0
2021-07-03,NITEROI,455,258,0
2021-07-03,NOVA IGUACU,610,132,0
2021-07-03,PATY DO ALFERES,66,1,0
2021-07-03,QUATIS,103,0,0
2021-07-03,RIO DAS OSTRAS,0,0,23
2021-07-03,RIO DE JANEIRO,46393,13599,4
2021-07-03,SAO FRANCISCO DE ITABAPOANA,477,0,35
2021-07-03,SAO GONCALO,7137,16,5
2021-07-03,SAO JOAO DA BARRA,79,130,0
2021-07-03,SAO JOAO DE MERITI,991,126,1
2021-07-03,SAQUAREMA,12,0,0
2021-07-03,TANGUA,3,0,83
2021-07-03,VASSOURAS,102,40,0
2021-07-04,BELFORD ROXO,3,0,0
2021-07-04,CAMPOS DOS GOYTACAZES,0,1,0
2021-07-04,CASIMIRO DE ABREU,1,0,0
2021-07-04,DUQUE DE CAXIAS,1314,0,10
2021-07-04,MAGE,151,1,44
2021-07-04,NOVA IGUACU,1,0,0
2021-07-04,RIO DE JANEIRO,70,5,0
2021-07-04,SAO GONCALO,0,1,0
2021-07-04,TRAJANO DE MORAES,41,0,0
2021-07-05,ANGRA DOS REIS,304,23,0
2021-07-05,APERIBE,60,0,0
2021-07-05,ARMACAO DOS BUZIOS,78,0,0
2021-07-05,ARRAIAL DO CABO,188,4,0
2021-07-05,BARRA DO PIRAI,189,0,0
2021-07-05,BARRA MANSA,36,24,0
2021-07-05,BELFORD ROXO,2057,50,1
2021-07-05,BOM JARDIM,221,0,0
2021-07-05,BOM JESUS DO ITABAPOANA,388,50,10
2021-07-05,CABO FRIO,2,0,0
2021-07-05,CACHOEIRAS DE MACACU,197,9,0
2021-07-05,CAMPOS DOS GOYTACAZES,940,622,205
2021-07-05,CANTAGALO,272,8,0
2021-07-05,CARAPEBUS,47,0,5
2021-07-05,CARMO,314,47,3
2021-07-05,CASIMIRO DE ABREU,128,3,0
2021-07-05,CONCEICAO DE MACABU,240,17,0
2021-07-05,CORDEIRO,0,69,0
2021-07-05,DUQUE DE CAXIAS,233,701,51
2021-07-05,ENGENHEIRO PAULO DE FRONTIN,59,43,0
2021-07-05,GUAPIMIRIM,210,12,137
2021-07-05,IGUABA GRANDE,439,17,0
2021-07-05,ITAGUAI,1,3,0
2021-07-05,ITALVA,18,0,0
2021-07-05,ITAOCARA,1,0,0
2021-07-05,ITAPERUNA,507,208,5
2021-07-05,JAPERI,335,1,0
2021-07-05,MACAE,25,0,0
2021-07-05,MACUCO,35,67,76
2021-07-05,MAGE,849,145,162
2021-07-05,MANGARATIBA,13,0,17
2021-07-05,MENDES,0,55,0
2021-07-05,MESQUITA,1217,253,1
2021-07-05,MIGUEL PEREIRA,0,36,0
2021-07-05,MIRACEMA,200,0,0
2021-07-05,NILOPOLIS,683,133,0
2021-07-05,NITEROI,4033,2214,1
2021-07-05,NOVA FRIBURGO,497,1,432
2021-07-05,NOVA IGUACU,824,418,0
2021-07-05,PATY DO ALFERES,41,0,11
2021-07-05,PINHEIRAL,137,111,0
2021-07-05,PIRAI,57,0,0
2021-07-05,PORCIUNCULA,0,1,0
2021-07-05,PORTO REAL,42,0,0
2021-07-05,QUATIS,10,65,0
2021-07-05,RESENDE,2,1,0
2021-07-05,RIO BONITO,143,3,4
2021-07-05,RIO CLARO,65,18,0
2021-07-05,RIO DAS FLORES,175,11,0
2021-07-05,RIO DAS OSTRAS,195,0,0
2021-07-05,RIO DE JANEIRO,25024,26151,8
2021-07-05,SANTO ANTONIO DE PADUA,3,4,0
2021-07-05,SAO FIDELIS,0,0,1
2021-07-05,SAO FRANCISCO DE ITABAPOANA,52,1,0
2021-07-05,SAO GONCALO,6493,16,166
2021-07-05,SAO JOAO DA BARRA,33,0,0
2021-07-05,SAO JOAO DE MERITI,1686,17,0
2021-07-05,SAO JOSE DO VALE DO RIO PRETO,64,2,0
2021-07-05,SAO SEBASTIAO DO ALTO,19,0,0
2021-07-05,SAQUAREMA,4,0,0
2021-07-05,SEROPEDICA,507,3,0
2021-07-05,SILVA JARDIM,250,1,0
2021-07-05,SUMIDOURO,0,80,0
2021-07-05,TANGUA,77,23,0
2021-07-05,TRAJANO DE MORAES,28,0,0
2021-07-05,VASSOURAS,1,55,0
2021-07-05,VOLTA REDONDA,1738,210,16
2021-07-06,ANGRA DOS REIS,1276,95,0
2021-07-06,APERIBE,222,1,0
2021-07-06,AREAL,165,0,0
2021-07-06,ARMACAO DOS BUZIOS,4,0,2
2021-07-06,BARRA DO PIRAI,110,145,0
2021-07-06,BELFORD ROXO,2705,45,4
2021-07-06,BOM JARDIM,258,0,0
2021-07-06,BOM JESUS DO ITABAPOANA,232,30,0
2021-07-06,CABO FRIO,1449,96,0
2021-07-06,CACHOEIRAS DE MACACU,145,6,0
2021-07-06,CAMPOS DOS GOYTACAZES,1270,417,140
2021-07-06,CANTAGALO,6,0,0
2021-07-06,CARAPEBUS,31,0,5
2021-07-06,CARDOSO MOREIRA,4,0,0
2021-07-06,CARMO,103,5,214
2021-07-06,CASIMIRO DE ABREU,322,66,0
2021-07-06,CONCEICAO DE MACABU,125,19,0
2021-07-06,CORDEIRO,237,33,0
2021-07-06,DUQUE DE CAXIAS,198,1550,193
2021-07-06,ENGENHEIRO PAULO DE FRONTIN,36,1,0
2021-07-06,GUAPIMIRIM,651,5,6
2021-07-06,IGUABA GRANDE,421,9,2
2021-07-06,ITABORAI,0,0,15
2021-07-06,ITAGUAI,1702,395,98
2021-07-06,ITALVA,40,1,19
2021-07-06,ITAPERUNA,77,95,14
2021-07-06,JAPERI,121,17,137
2021-07-06,MACAE,12,5,0
2021-07-06,MACUCO,106,17,0
2021-07-06,MAGE,719,120,88
2021-07-06,MANGARATIBA,102,0,0
2021-07-06,MENDES,0,1,0
2021-07-06,MESQUITA,1193,192,176
2021-07-06,MIGUEL PEREIRA,42,10,28
2021-07-06,MIRACEMA,108,13,0
2021-07-06,NILOPOLIS,642,115,0
2021-07-06,NITEROI,1544,1203,1376
2021-07-06,NOVA FRIBURGO,220,2,0
2021-07-06,NOVA IGUACU,1501,607,2
2021-07-06,PARACAMBI,3,8,0
2021-07-06,PATY DO ALFERES,148,20,0
2021-07-06,PETROPOLIS,1,4,0
2021-07-06,PINHEIRAL,134,174,51
2021-07-06,PIRAI,40,0,0
2021-07-06,PORTO REAL,85,0,0
2021-07-06,QUEIMADOS,10,0,0
2021-07-06,RESENDE,0,30,0
2021-07-06,RIO BONITO,136,0,19
2021-07-06,RIO CLARO,229,97,0
2021-07-06,RIO DAS FLORES,76,0,1
2021-07-06,RIO DE JANEIRO,31820,18812,3181
2021-07-06,SANTA MARIA MADALENA,25,138,0
2021-07-06,SANTO ANTONIO DE PADUA,426,0,0
2021-07-06,SAO FIDELIS,318,0,0
2021-07-06,SAO FRANCISCO DE ITABAPOANA,95,0,0
2021-07-06,SAO GONCALO,3842,12,1434
2021-07-06,SAO JOAO DA BARRA,170,26,0
2021-07-06,SAO JOAO DE MERITI,1490,518,0
2021-07-06,SAO JOSE DE UBA,1,1,0
2021-07-06,SAO JOSE DO VALE DO RIO PRETO,27,0,0
2021-07-06,SAO SEBASTIAO DO ALTO,16,0,0
2021-07-06,SAQUAREMA,61,1,1
2021-07-06,SEROPEDICA,440,3,0
2021-07-06,SILVA JARDIM,370,16,2
2021-07-06,SUMIDOURO,15,45,0
2021-07-06,TRAJANO DE MORAES,36,0,0
2021-07-06,TRES RIOS,18,0,71
2021-07-06,VALENCA,1,0,0
2021-07-06,VASSOURAS,2,30,0
2021-07-06,VOLTA REDONDA,1268,731,15
2021-07-07,ANGRA DOS REIS,1342,116,0
2021-07-07,APERIBE,12,0,0
2021-07-07,AREAL,221,2,0
2021-07-07,ARMACAO DOS BUZIOS,0,1,0
2021-07-07,ARRAIAL DO CABO,4,1,0
2021-07-07,BARRA DO PIRAI,122,0,31
2021-07-07,BELFORD ROXO,2321,33,0
2021-07-07,BOM JARDIM,373,0,0
2021-07-07,BOM JESUS DO ITABAPOANA,26,15,538
2021-07-07,CABO FRIO,1179,31,0
2021-07-07,CACHOEIRAS DE MACACU,156,5,0
2021-07-07,CAMPOS DOS GOYTACAZES,1231,392,65
2021-07-07,CANTAGALO,68,107,102
2021-07-07,CARDOSO MOREIRA,1,0,0
2021-07-07,CARMO,62,0,24
2021-07-07,CASIMIRO DE ABREU,316,60,23
2021-07-07,COMENDADOR LEVY GASPARIAN,2,0,0
2021-07-07,CONCEICAO DE MACABU,10,11,309
2021-07-07,DUQUE DE CAXIAS,4075,334,3796
2021-07-07,ENGENHEIRO PAULO DE FRONTIN,0,0,40
2021-07-07,GUAPIMIRIM,64,5,472
2021-07-07,IGUABA GRANDE,260,10,243
2021-07-07,ITAGUAI,1503,525,753
2021-07-07,ITALVA,31,1,6
2021-07-07,ITAPERUNA,510,85,14
2021-07-07,JAPERI,12,0,1
2021-07-07,MACAE,1,0,27
2021-07-07,MACUCO,77,16,0
2021-07-07,MAGE,975,47,189
2021-07-07,MANGARATIBA,65,15,0
2021-07-07,MESQUITA,819,239,653
2021-07-07,MIGUEL PEREIRA,78,11,34
2021-07-07,MIRACEMA,53,1,210
2021-07-07,NILOPOLIS,589,91,0
2021-07-07,NITEROI,1507,514,2070
2021-07-07,NOVA FRIBURGO,2,232,0
2021-07-07,NOVA IGUACU,234,516,1443
2021-07-07,PATY DO ALFERES,100,0,0
2021-07-07,PETROPOLIS,3,1,0
2021-07-07,PINHEIRAL,228,146,171
2021-07-07,PIRAI,116,0,0
2021-07-07,PORCIUNCULA,0,5,0
2021-07-07,QUATIS,341,1,0
2021-07-07,RESENDE,696,2,48
2021-07-07,RIO BONITO,204,2,0
2021-07-07,RIO CLARO,69,60,0
2021-07-07,RIO DAS FLORES,53,0,36
2021-07-07,RIO DE JANEIRO,9128,8311,52726
2021-07-07,SANTA MARIA MADALENA,4,6,0
2021-07-07,SANTO ANTONIO DE PADUA,22,0,0
2021-07-07,SAO FIDELIS,105,0,14
2021-07-07,SAO GONCALO,1248,5,2126
2021-07-07,SAO JOAO DA BARRA,192,27,0
2021-07-07,SAO JOAO DE MERITI,1598,607,194
2021-07-07,SAO JOSE DO VALE DO RIO PRETO,135,0,0
2021-07-07,SAO SEBASTIAO DO ALTO,2,0,0
2021-07-07,SEROPEDICA,364,2,0
2021-07-07,SILVA JARDIM,158,19,0
2021-07-07,SUMIDOURO,0,8,0
2021-07-07,TERESOPOLIS,0,1,0
2021-07-07,TRAJANO DE MORAES,31,0,0
2021-07-07,TRES RIOS,19,0,22
2021-07-07,VASSOURAS,46,37,1
2021-07-07,VOLTA REDONDA,1980,569,3359
2021-07-08,ANGRA DOS REIS,1115,219,0
2021-07-08,APERIBE,2,0,0
2021-07-08,AREAL,1,0,0
2021-07-08,BARRA DO PIRAI,15,0,16
